DataSet,PhotoName,Removal Reason,Data Label
extra_data,47769.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 10.0], 'left': [10.0, 106.0], 'top': [1.0, 29.0], 'width': [42.0, 35.0], 'height': [72.0, 72.0]}"
extra_data,48414.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [7.0, 35.0], 'top': [8.0, 6.0], 'width': [11.0, 18.0], 'height': [36.0, 36.0]}"
extra_data,49246.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 6.0], 'left': [14.0, 84.0], 'top': [13.0, 12.0], 'width': [36.0, 40.0], 'height': [65.0, 65.0]}"
extra_data,49515.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [18.0, 116.0], 'top': [28.0, 1.0], 'width': [36.0, 50.0], 'height': [80.0, 80.0]}"
extra_data,49696.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 4.0], 'left': [11.0, 72.0], 'top': [11.0, 15.0], 'width': [32.0, 36.0], 'height': [55.0, 55.0]}"
extra_data,50626.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 7.0], 'left': [9.0, 57.0], 'top': [13.0, 11.0], 'width': [18.0, 20.0], 'height': [32.0, 32.0]}"
extra_data,51789.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [9.0, 3.0], 'left': [17.0, 33.0], 'top': [9.0, 11.0], 'width': [7.0, 7.0], 'height': [16.0, 16.0]}"
extra_data,51926.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 7.0, 10.0], 'left': [11.0, 44.0, 54.0], 'top': [9.0, 48.0, 47.0], 'width': [24.0, 5.0, 5.0], 'height': [24.0, 24.0, 24.0]}"
extra_data,52049.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [18.0, 44.0], 'top': [12.0, 18.0], 'width': [13.0, 17.0], 'height': [34.0, 34.0]}"
extra_data,52161.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [9.0, 41.0], 'top': [5.0, 3.0], 'width': [14.0, 19.0], 'height': [31.0, 31.0]}"
extra_data,52223.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [7.0, 56.0], 'top': [1.0, 2.0], 'width': [14.0, 10.0], 'height': [34.0, 34.0]}"
extra_data,53380.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 4.0], 'left': [7.0, 40.0], 'top': [6.0, 7.0], 'width': [15.0, 16.0], 'height': [35.0, 35.0]}"
extra_data,54300.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 8.0, 2.0], 'left': [21.0, 75.0, 107.0], 'top': [14.0, 22.0, 26.0], 'width': [27.0, 29.0, 28.0], 'height': [53.0, 53.0, 53.0]}"
extra_data,54496.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [10.0, 33.0], 'top': [4.0, 4.0], 'width': [10.0, 18.0], 'height': [26.0, 26.0]}"
extra_data,54575.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 3.0], 'left': [4.0, 38.0], 'top': [7.0, 1.0], 'width': [16.0, 21.0], 'height': [25.0, 25.0]}"
extra_data,55049.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [13.0, 73.0], 'top': [27.0, 23.0], 'width': [29.0, 29.0], 'height': [63.0, 63.0]}"
extra_data,55725.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [9.0, 1.0], 'left': [19.0, 66.0], 'top': [9.0, 9.0], 'width': [21.0, 38.0], 'height': [52.0, 52.0]}"
extra_data,55847.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0, 5.0], 'left': [10.0, 29.0, 40.0], 'top': [9.0, 5.0, 6.0], 'width': [7.0, 8.0, 11.0], 'height': [25.0, 25.0, 25.0]}"
extra_data,55861.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 1.0], 'left': [15.0, 94.0], 'top': [8.0, 15.0], 'width': [37.0, 22.0], 'height': [55.0, 55.0]}"
extra_data,56143.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [9.0, 25.0], 'top': [9.0, 9.0], 'width': [7.0, 13.0], 'height': [23.0, 23.0]}"
extra_data,56162.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [7.0, 54.0], 'top': [3.0, 1.0], 'width': [14.0, 20.0], 'height': [30.0, 30.0]}"
extra_data,56437.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [35.0, 121.0], 'top': [32.0, 24.0], 'width': [35.0, 43.0], 'height': [68.0, 68.0]}"
extra_data,56546.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [11.0, 45.0], 'top': [9.0, 9.0], 'width': [16.0, 20.0], 'height': [25.0, 25.0]}"
extra_data,57004.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0], 'left': [6.0, 32.0], 'top': [6.0, 5.0], 'width': [12.0, 12.0], 'height': [23.0, 23.0]}"
extra_data,57018.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [8.0, 31.0], 'top': [6.0, 4.0], 'width': [8.0, 16.0], 'height': [29.0, 29.0]}"
extra_data,57316.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 2.0, 5.0, 8.0], 'left': [18.0, 21.0, 61.0, 44.0], 'top': [25.0, 26.0, 22.0, 28.0], 'width': [25.0, 21.0, 16.0, 18.0], 'height': [26.0, 26.0, 26.0, 42.0]}"
extra_data,57638.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0], 'left': [20.0, 84.0], 'top': [3.0, 2.0], 'width': [31.0, 30.0], 'height': [58.0, 58.0]}"
extra_data,58348.png,Single bounding box contains multiple or incorrect digits,"{'label': [6.0], 'left': [37.0], 'top': [14.0], 'width': [35.0], 'height': [33.0]}"
extra_data,59082.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 1.0, 4.0], 'left': [35.0, 43.0, 62.0], 'top': [1.0, 2.0, 4.0], 'width': [7.0, 6.0, 10.0], 'height': [17.0, 17.0, 17.0]}"
extra_data,59176.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 6.0, 1.0], 'left': [18.0, 55.0, 92.0], 'top': [15.0, 15.0, 11.0], 'width': [21.0, 14.0, 15.0], 'height': [32.0, 32.0, 32.0]}"
extra_data,60107.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 3.0], 'left': [18.0, 66.0], 'top': [13.0, 13.0], 'width': [17.0, 18.0], 'height': [40.0, 40.0]}"
extra_data,60173.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0, 5.0], 'left': [15.0, 48.0, 65.0], 'top': [5.0, 2.0, 7.0], 'width': [12.0, 16.0, 13.0], 'height': [27.0, 27.0, 27.0]}"
extra_data,60328.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [31.0, 55.0], 'top': [8.0, 7.0], 'width': [11.0, 15.0], 'height': [23.0, 23.0]}"
extra_data,60361.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [11.0, 65.0], 'top': [10.0, 8.0], 'width': [20.0, 25.0], 'height': [45.0, 45.0]}"
extra_data,60859.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [25.0, 54.0], 'top': [2.0, 6.0], 'width': [12.0, 13.0], 'height': [27.0, 27.0]}"
extra_data,62409.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0, 2.0], 'left': [26.0, 44.0, 92.0], 'top': [7.0, 6.0, 4.0], 'width': [14.0, 24.0, 25.0], 'height': [46.0, 46.0, 46.0]}"
extra_data,62516.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [18.0, 57.0], 'top': [17.0, 13.0], 'width': [13.0, 15.0], 'height': [26.0, 26.0]}"
extra_data,62885.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 7.0], 'left': [12.0, 70.0], 'top': [7.0, 7.0], 'width': [28.0, 26.0], 'height': [53.0, 53.0]}"
extra_data,63629.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 6.0], 'left': [16.0, 94.0], 'top': [12.0, 13.0], 'width': [39.0, 29.0], 'height': [64.0, 64.0]}"
extra_data,63645.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [11.0, 47.0], 'top': [9.0, 9.0], 'width': [14.0, 12.0], 'height': [43.0, 43.0]}"
extra_data,64030.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0, 10.0], 'left': [21.0, 37.0, 93.0], 'top': [12.0, 8.0, 13.0], 'width': [12.0, 23.0, 25.0], 'height': [44.0, 44.0, 44.0]}"
extra_data,64086.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0, 8.0], 'left': [20.0, 52.0, 100.0], 'top': [19.0, 21.0, 16.0], 'width': [37.0, 51.0, 40.0], 'height': [72.0, 72.0, 72.0]}"
extra_data,64632.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [17.0, 31.0], 'top': [7.0, 7.0], 'width': [4.0, 9.0], 'height': [14.0, 14.0]}"
extra_data,64810.png,Single bounding box contains multiple or incorrect digits,"{'label': [7.0], 'left': [32.0], 'top': [7.0], 'width': [13.0], 'height': [12.0]}"
extra_data,65101.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 2.0], 'left': [7.0, 42.0], 'top': [7.0, 5.0], 'width': [18.0, 15.0], 'height': [28.0, 28.0]}"
extra_data,65217.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [10.0, 35.0], 'top': [9.0, 9.0], 'width': [10.0, 14.0], 'height': [22.0, 22.0]}"
extra_data,65884.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 6.0], 'left': [16.0, 138.0], 'top': [13.0, 27.0], 'width': [47.0, 61.0], 'height': [76.0, 76.0]}"
extra_data,66145.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 2.0], 'left': [35.0, 80.0], 'top': [34.0, 6.0], 'width': [17.0, 17.0], 'height': [36.0, 36.0]}"
extra_data,66467.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0], 'left': [34.0, 83.0], 'top': [19.0, 13.0], 'width': [21.0, 17.0], 'height': [44.0, 44.0]}"
extra_data,66612.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 1.0], 'left': [15.0, 50.0], 'top': [14.0, 17.0], 'width': [15.0, 7.0], 'height': [24.0, 24.0]}"
extra_data,67042.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 5.0], 'left': [12.0, 46.0], 'top': [18.0, 19.0], 'width': [16.0, 16.0], 'height': [37.0, 37.0]}"
extra_data,67810.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 6.0], 'left': [13.0, 46.0], 'top': [8.0, 11.0], 'width': [15.0, 20.0], 'height': [33.0, 33.0]}"
extra_data,67888.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [9.0, 9.0], 'left': [13.0, 31.0], 'top': [5.0, 6.0], 'width': [7.0, 7.0], 'height': [15.0, 15.0]}"
extra_data,68374.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [7.0, 2.0], 'left': [12.0, 56.0], 'top': [16.0, 10.0], 'width': [23.0, 19.0], 'height': [39.0, 39.0]}"
extra_data,68381.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 5.0], 'left': [13.0, 44.0], 'top': [6.0, 6.0], 'width': [16.0, 14.0], 'height': [29.0, 29.0]}"
extra_data,68513.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 8.0], 'left': [12.0, 84.0], 'top': [10.0, 9.0], 'width': [32.0, 28.0], 'height': [50.0, 50.0]}"
extra_data,68600.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 7.0], 'left': [19.0, 93.0], 'top': [18.0, 20.0], 'width': [34.0, 29.0], 'height': [48.0, 48.0]}"
extra_data,68646.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0, 10.0], 'left': [38.0, 71.0, 163.0], 'top': [44.0, 41.0, 30.0], 'width': [20.0, 39.0, 39.0], 'height': [58.0, 58.0, 58.0]}"
extra_data,69399.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [7.0, 8.0, 5.0], 'left': [7.0, 41.0, 58.0], 'top': [10.0, 8.0, 8.0], 'width': [15.0, 13.0, 24.0], 'height': [39.0, 39.0, 39.0]}"
extra_data,69679.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 4.0], 'left': [9.0, 56.0], 'top': [7.0, 4.0], 'width': [22.0, 14.0], 'height': [30.0, 30.0]}"
extra_data,70462.png,Single bounding box contains multiple or incorrect digits,"{'label': [1.0], 'left': [116.0], 'top': [49.0], 'width': [274.0], 'height': [182.0]}"
extra_data,70729.png,Single bounding box contains multiple or incorrect digits,"{'label': [1.0], 'left': [38.0], 'top': [11.0], 'width': [30.0], 'height': [17.0]}"
extra_data,71041.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [12.0, 43.0], 'top': [6.0, 7.0], 'width': [14.0, 19.0], 'height': [30.0, 30.0]}"
extra_data,71630.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [29.0, 54.0], 'top': [8.0, 7.0], 'width': [8.0, 11.0], 'height': [19.0, 19.0]}"
extra_data,71318.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [12.0, 90.0], 'top': [7.0, 4.0], 'width': [18.0, 35.0], 'height': [51.0, 51.0]}"
extra_data,72424.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0, 6.0], 'left': [10.0, 59.0, 91.0], 'top': [13.0, 8.0, 5.0], 'width': [18.0, 31.0, 27.0], 'height': [52.0, 52.0, 52.0]}"
extra_data,72621.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 3.0], 'left': [19.0, 84.0], 'top': [11.0, 5.0], 'width': [32.0, 31.0], 'height': [55.0, 55.0]}"
extra_data,74078.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 6.0], 'left': [10.0, 77.0], 'top': [14.0, 14.0], 'width': [23.0, 24.0], 'height': [34.0, 34.0]}"
extra_data,74586.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 10.0], 'left': [29.0, 182.0], 'top': [39.0, 31.0], 'width': [61.0, 76.0], 'height': [129.0, 129.0]}"
extra_data,74633.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [9.0, 6.0], 'left': [11.0, 57.0], 'top': [12.0, 14.0], 'width': [24.0, 24.0], 'height': [47.0, 47.0]}"
extra_data,74719.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 3.0], 'left': [16.0, 87.0], 'top': [14.0, 10.0], 'width': [31.0, 31.0], 'height': [50.0, 50.0]}"
extra_data,74951.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0, 5.0], 'left': [10.0, 18.0, 32.0], 'top': [8.0, 7.0, 4.0], 'width': [7.0, 7.0, 9.0], 'height': [19.0, 19.0, 19.0]}"
extra_data,75069.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 2.0], 'left': [1.0, 46.0], 'top': [2.0, 7.0], 'width': [7.0, 12.0], 'height': [20.0, 20.0]}"
extra_data,75115.png,Single bounding box contains multiple or incorrect digits,"{'label': [8.0], 'left': [6.0], 'top': [10.0], 'width': [28.0], 'height': [29.0]}"
extra_data,75346.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [6.0, 48.0], 'top': [12.0, 5.0], 'width': [17.0, 24.0], 'height': [46.0, 46.0]}"
extra_data,76621.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 1.0], 'left': [44.0, 104.0], 'top': [27.0, 10.0], 'width': [26.0, 31.0], 'height': [48.0, 48.0]}"
extra_data,76872.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 2.0], 'left': [18.0, 57.0], 'top': [2.0, 3.0], 'width': [19.0, 17.0], 'height': [45.0, 45.0]}"
extra_data,77241.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [7.0, 4.0], 'left': [9.0, 44.0], 'top': [14.0, 18.0], 'width': [18.0, 24.0], 'height': [39.0, 39.0]}"
extra_data,77746.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 4.0], 'left': [17.0, 87.0], 'top': [12.0, 13.0], 'width': [31.0, 28.0], 'height': [51.0, 51.0]}"
extra_data,78013.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 6.0], 'left': [16.0, 104.0], 'top': [18.0, 10.0], 'width': [44.0, 41.0], 'height': [65.0, 65.0]}"
extra_data,78682.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 3.0], 'left': [9.0, 36.0], 'top': [4.0, 9.0], 'width': [10.0, 10.0], 'height': [27.0, 27.0]}"
extra_data,79018.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 4.0], 'left': [16.0, 55.0], 'top': [2.0, 7.0], 'width': [13.0, 12.0], 'height': [38.0, 38.0]}"
extra_data,79106.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 10.0], 'left': [13.0, 40.0], 'top': [8.0, 8.0], 'width': [13.0, 12.0], 'height': [31.0, 31.0]}"
extra_data,79289.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0, 6.0], 'left': [-0.0, 6.0, 19.0], 'top': [5.0, 4.0, 4.0], 'width': [2.0, 9.0, 9.0], 'height': [16.0, 16.0, 16.0]}"
extra_data,79547.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 8.0], 'left': [29.0, 85.0], 'top': [27.0, 22.0], 'width': [24.0, 24.0], 'height': [50.0, 50.0]}"
extra_data,79742.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [8.0, 58.0], 'top': [16.0, 14.0], 'width': [24.0, 23.0], 'height': [38.0, 38.0]}"
extra_data,80247.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [10.0, 6.0, 6.0], 'left': [14.0, 65.0, 83.0], 'top': [14.0, 13.0, 10.0], 'width': [26.0, 9.0, 12.0], 'height': [35.0, 35.0, 35.0]}"
extra_data,81773.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 10.0], 'left': [12.0, 38.0], 'top': [13.0, 14.0], 'width': [13.0, 11.0], 'height': [23.0, 23.0]}"
extra_data,82250.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0, 10.0], 'left': [8.0, 28.0, 38.0], 'top': [10.0, 12.0, 13.0], 'width': [10.0, 9.0, 9.0], 'height': [22.0, 22.0, 22.0]}"
extra_data,82793.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [34.0, 53.0], 'top': [10.0, 8.0], 'width': [8.0, 11.0], 'height': [23.0, 23.0]}"
extra_data,82899.png,Single bounding box contains multiple or incorrect digits,"{'label': [3.0], 'left': [12.0], 'top': [29.0], 'width': [14.0], 'height': [10.0]}"
extra_data,82964.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [19.0, 55.0], 'top': [11.0, 13.0], 'width': [18.0, 29.0], 'height': [47.0, 47.0]}"
extra_data,83466.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 3.0], 'left': [18.0, 86.0], 'top': [17.0, 12.0], 'width': [33.0, 32.0], 'height': [57.0, 57.0]}"
extra_data,83497.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 8.0], 'left': [24.0, 44.0], 'top': [4.0, 5.0], 'width': [20.0, 17.0], 'height': [31.0, 31.0]}"
extra_data,83817.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0], 'left': [12.0, 54.0], 'top': [12.0, 8.0], 'width': [21.0, 22.0], 'height': [37.0, 37.0]}"
extra_data,84231.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 8.0], 'left': [14.0, 46.0], 'top': [8.0, 6.0], 'width': [15.0, 14.0], 'height': [28.0, 28.0]}"
extra_data,84567.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [14.0, 72.0], 'top': [9.0, 7.0], 'width': [14.0, 27.0], 'height': [40.0, 40.0]}"
extra_data,84924.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0, 5.0], 'left': [-0.0, -0.0, 14.0], 'top': [4.0, 8.0, 2.0], 'width': [8.0, 3.0, 32.0], 'height': [57.0, 57.0, 57.0]}"
extra_data,85608.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 4.0], 'left': [19.0, 57.0], 'top': [11.0, 1.0], 'width': [15.0, 6.0], 'height': [27.0, 27.0]}"
extra_data,85829.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [13.0, 28.0], 'top': [15.0, 13.0], 'width': [6.0, 11.0], 'height': [18.0, 18.0]}"
extra_data,85945.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [13.0, 40.0], 'top': [15.0, 9.0], 'width': [12.0, 17.0], 'height': [32.0, 32.0]}"
extra_data,85996.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [8.0, 57.0], 'top': [1.0, 1.0], 'width': [19.0, 23.0], 'height': [52.0, 52.0]}"
extra_data,87237.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0, 10.0], 'left': [-1.0, 3.0, 14.0], 'top': [1.0, 1.0, 1.0], 'width': [2.0, 10.0, 11.0], 'height': [15.0, 15.0, 15.0]}"
extra_data,87276.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0, 7.0], 'left': [52.0, 68.0, 127.0], 'top': [94.0, 97.0, 102.0], 'width': [15.0, 20.0, 15.0], 'height': [37.0, 37.0, 37.0]}"
extra_data,88813.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [18.0, 72.0], 'top': [33.0, 24.0], 'width': [16.0, 31.0], 'height': [39.0, 39.0]}"
extra_data,88943.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 10.0], 'left': [47.0, 113.0], 'top': [2.0, 3.0], 'width': [34.0, 48.0], 'height': [81.0, 81.0]}"
extra_data,89351.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 6.0], 'left': [8.0, 86.0], 'top': [1.0, 1.0], 'width': [34.0, 22.0], 'height': [48.0, 48.0]}"
extra_data,89373.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 1.0], 'left': [9.0, 25.0], 'top': [5.0, 1.0], 'width': [8.0, 9.0], 'height': [18.0, 18.0]}"
extra_data,90285.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [25.0, 69.0], 'top': [18.0, 2.0], 'width': [18.0, 35.0], 'height': [64.0, 64.0]}"
extra_data,90308.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [28.0, 59.0], 'top': [11.0, 1.0], 'width': [12.0, 16.0], 'height': [37.0, 37.0]}"
extra_data,90783.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 6.0], 'left': [10.0, 31.0], 'top': [9.0, 8.0], 'width': [9.0, 12.0], 'height': [23.0, 23.0]}"
extra_data,91309.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 10.0], 'left': [15.0, 61.0], 'top': [12.0, 3.0], 'width': [19.0, 21.0], 'height': [39.0, 39.0]}"
extra_data,91402.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 7.0], 'left': [9.0, 51.0], 'top': [7.0, 5.0], 'width': [16.0, 18.0], 'height': [25.0, 25.0]}"
extra_data,91527.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [9.0, 35.0], 'top': [10.0, 6.0], 'width': [13.0, 18.0], 'height': [36.0, 36.0]}"
extra_data,91803.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 1.0], 'left': [15.0, 31.0], 'top': [6.0, 7.0], 'width': [7.0, 8.0], 'height': [30.0, 30.0]}"
extra_data,91869.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 1.0, 5.0, 6.0], 'left': [8.0, 18.0, 26.0, 32.0], 'top': [6.0, 4.0, 1.0, 2.0], 'width': [6.0, 5.0, 3.0, 10.0], 'height': [18.0, 18.0, 18.0, 18.0]}"
extra_data,91905.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [2.0, 26.0], 'top': [6.0, 4.0], 'width': [10.0, 14.0], 'height': [32.0, 32.0]}"
extra_data,93762.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 4.0], 'left': [15.0, 74.0], 'top': [38.0, 16.0], 'width': [15.0, 18.0], 'height': [27.0, 27.0]}"
extra_data,94159.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [11.0, 68.0], 'top': [20.0, 12.0], 'width': [21.0, 27.0], 'height': [41.0, 41.0]}"
extra_data,94630.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 2.0], 'left': [-0.0, 73.0], 'top': [8.0, 6.0], 'width': [36.0, 30.0], 'height': [45.0, 45.0]}"
extra_data,95015.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 7.0, 1.0], 'left': [14.0, 52.0, 86.0], 'top': [11.0, 11.0, 8.0], 'width': [36.0, 31.0, 23.0], 'height': [65.0, 65.0, 65.0]}"
extra_data,95479.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [14.0, 37.0], 'top': [6.0, 4.0], 'width': [11.0, 19.0], 'height': [31.0, 31.0]}"
extra_data,95600.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 1.0], 'left': [30.0, 130.0], 'top': [14.0, 44.0], 'width': [35.0, 35.0], 'height': [84.0, 84.0]}"
